,,,,,,,,,,,,,,,Sum of Last,Column Labels,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,INOXLEISUR,,,,,,,407.55,,416.85,,,,,824.4
,,,,,,,,,,,,,2,,INOXWIND,135.55,,,,,,125.9,,,,,,,261.45
,,,,,,,,,,,,,1,,INSECTICID,,,,,,,683.7,,,,,,,683.7
,,,,,,,,,,,,,1,,INTELLECT,,,,,,,676.15,,,,,,,676.15
,,,,,,,,,,,,,1,,INTENTECH,,,,92.9,,,,,,,,,,92.9
,,,,,,,,,,,,,1,,INTLCONV,,,,,,,,,,74.55,,,,74.55
,,,,,,,,,,,,,4,,INVENTURE,,,,,,,3.95,4.1,4.3,,,,3.95,16.3
,,,,,,,,,,,,,1,,IOLCP,,,,,,,,,,,,,369.85,369.85
,,,,,,,,,,,,,1,,IPL,,,,,,,314.55,,,,,,,314.55
,,,,,,,,,,,,,1,,ISEC,,737.5,,,,,,,,,,,,737.5
,,,,,,,,,,,,,1,,ISFT,,,,,,,220.3,,,,,,,220.3
,,,,,,,,,,,,,2,,ISMTLTD,58.45,,,,54.2,,,,,,,,,112.65
,,,,,,,,,,,,,1,,ITDC,,,390.15,,,,,,,,,,,390.15
,,,,,,,,,,,,,2,,ITDCEM,,,79.2,,,,,,,,,,69.05,148.25
,,,,,,,,,,,,,1,,ITI,,,,,,,,115.95,,,,,,115.95
,,,,,,,,,,,,,3,,IVP,,,,,141.45,,,152.85,183.4,,,,,477.7
,,,,,,,,,,,,,3,,IZMO,,,,,,,86.65,95.3,,,,,86.55,268.5
,,,,,,,,,,,,,1,,J_KBANK,,,,,,,37.9,,,,,,,37.9
,,,,,,,,,,,,,2,,JAGRAN,,,79.55,,,,,,,77.3,,,,156.85
,,,,,,,,,,,,,2,,JAGSNPHARM,,,,,167.3,,,176.1,,,,,,343.4
,,,,,,,,,,,,,2,,JASH,,,,475.45,,,532.05,,,,,,,1007.5
,,,,,,,,,,,,,1,,JAYAGROGN,,,239.1,,,,,,,,,,,239.1
,,,,,,,,,,,,,1,,JBCHEPHARM,,,,,,,,1685.4,,,,,,1685.4
,,,,,,,,,,,,,1,,JBMA,,,,,1426.05,,,,,,,,,1426.05
,,,,,,,,,,,,,5,,JINDALPHOT,,,,,,,334.35,350,367.5,385.8,,,360.95,1798.6
,,,,,,,,,,,,,2,,JINDALPOLY,1310.5,,,,,,,,1104.95,,,,,2415.45
,,,,,,,,,,,,,1,,JINDALSAW,,,,,,,,,,,,,88.35,88.35
,,,,,,,,,,,,,3,,JINDRILL,215.95,,,,209.7,,,,,,,,185.7,611.35
,,,,,,,,,,,,,2,,JINDWORLD,,,,,,,322.9,,,,,294.8,,617.7
,,,,,,,,,,,,,3,,JISLJALEQS,,,,,45,,40.65,,,,,,40,125.65
,,,,,,,,,,,,,1,,JITFINFRA,,,,,,,158.05,,,,,,,158.05
,,,,,,,,,,,,,1,,JKIL,,181.3,,,,,,,,,,,,181.3
,,,,,,,,,,,,,1,,JKLAKSHMI,,,,,,,,,,,,,445.75,445.75
,,,,,,,,,,,,,2,,JKPAPER,,,243.2,,,,,231.65,,,,,,474.85
,,,,,,,,,,,,,1,,JKTYRE,,,,,,,121.6,,,,,,,121.6
,,,,,,,,,,,,,2,,JPASSOCIAT,,,,,,,,10,,,,,10.2,20.2
,,,,,,,,,,,,,2,,JPINFRATEC,,,,,,,,3.4,,,,,3.25,6.65
,,,,,,,,,,,,,1,,JPOLYINVST,,,,325.8,,,,,,,,,,325.8
,,,,,,,,,,,,,1,,JPPOWER,,,,,,,,,,,,,7,7
,,,,,,,,,,,,,2,,JSWENERGY,,,,325.05,341.3,,,,,,,,,666.35
,,,,,,,,,,,,,1,,JSWISPL,,,,,,,35,,,,,,,35
,,,,,,,,,,,,,1,,JTEKTINDIA,,,,88.65,,,,,,,,,,88.65
,,,,,,,,,,,,,1,,JTLINFRA,,,,,,,246.65,,,,,,,246.65
,,,,,,,,,,,,,1,,JUBLINGREA,,,,,,,,,,,,,504.6,504.6
,,,,,,,,,,,,,1,,JUSTDIAL,,,,,,,838.05,,,,,,,838.05
,,,,,,,,,,,,,1,,JYOTISTRUC,24.85,,,,,,,,,,,,,24.85
,,,,,,,,,,,,,2,,KABRAEXTRU,,,,,,,,,483.75,,,,421.8,905.55
,,,,,,,,,,,,,1,,KAMATHOTEL,,,,,,,,,,62.55,,,,62.55
,,,,,,,,,,,,,1,,KAMDHENU,,,,234.9,,,,,,,,,,234.9
,,,,,,,,,,,,,1,,KBCGLOBAL,,,,,,,,16.85,,,,,,16.85
,,,,,,,,,,,,,4,,KCPSUGIND,29.95,,30.6,,,,25.75,,,,,,24.4,110.7
,,,,,,,,,,,,,1,,KDDL,,,,,,,,,,949.8,,,,949.8
,,,,,,,,,,,,,2,,KELLTONTEC,,,,,,,94.8,,,,,,85.7,180.5
,,,,,,,,,,,,,1,,KESORAMIND,,,,,,,,60.95,,,,,,60.95
,,,,,,,,,,,,,2,,KHADIM,,,,289.2,,,,,,,,,249.55,538.75
,,,,,,,,,,,,,4,,KHAICHEM,,,110.7,,,,107.45,,110.6,,,,101.15,429.9
,,,,,,,,,,,,,1,,KIMS,,,,,1371.4,,,,,,,,,1371.4
,,,,,,,,,,,,,1,,KIOCL,,,,,,,,,,,,248.55,,248.55
,,,,,,,,,,,,,2,,KIRIINDUS,,,500.15,,,,,,,,,,476.8,976.95
,,,,,,,,,,,,,2,,KIRLFER,,,,,,,206.3,,,,,,202.55,408.85
,,,,,,,,,,,,,2,,KIRLOSENG,,,,,,,,,144.95,,,,134.95,279.9
,,,,,,,,,,,,,1,,KITEX,,,,,,,251.95,,,,,,,251.95
,,,,,,,,,,,,,2,,KKCL,,,,219.05,,,,,,,,,196.25,415.3
,,,,,,,,,,,,,3,,KMSUGAR,34.25,,34.8,,,,,,,,,,28.4,97.45
,,,,,,,,,,,,,1,,KOKUYOCMLN,,,69.1,,,,,,,,,,,69.1
,,,,,,,,,,,,,1,,KOPRAN,,,,,,,297.25,,,,,,,297.25
,,,,,,,,,,,,,3,,KOTARISUG,39.85,,40.35,,,,37.15,,,,,,,117.35
,,,,,,,,,,,,,2,,KOTHARIPET,101.1,,,,,,,91.6,,,,,,192.7
,,,,,,,,,,,,,2,,KPIGLOBAL,,,,,458.5,,,448.3,,,,,,906.8
,,,,,,,,,,,,,1,,KPRMILL,,,,,,,659.85,,,,,,,659.85
,,,,,,,,,,,,,1,,KRBL,,,,,,,,,,196.2,,,,196.2
,,,,,,,,,,,,,2,,KREBSBIO,,,,,,,,163.9,,,155.7,,,319.6
,,,,,,,,,,,,,2,,KRISHANA,212.2,219,,,,,,,,,,,,431.2
,,,,,,,,,,,,,2,,KRITI,,,,119,,116.85,,,,,,,,235.85
,,,,,,,,,,,,,1,,KUANTUM,,,94.6,,,,,,,,,,,94.6
,,,,,,,,,,,,,2,,LASA,,,,,,,49.75,51.4,,,,,,101.15
,,,,,,,,,,,,,2,,LAXMIMACH,11171.2,,11691.95,,,,,,,,,,,22863.15
,,,,,,,,,,,,,2,,LEMONTREE,,,,,,,49.7,,52.8,,,,,102.5
,,,,,,,,,,,,,1,,LIKHITHA,371.1,,,,,,,,,,,,,371.1
,,,,,,,,,,,,,1,,LINC,,,,,,,,,,,314.1,,,314.1
,,,,,,,,,,,,,1,,LINCOLN,,,,,,,322.15,,,,,,,322.15
,,,,,,,,,,,,,1,,LODHA,,,,,,,,1286.85,,,,,,1286.85
,,,,,,,,,,,,,2,,LOKESHMACH,,,,,,,74.4,77.1,,,,,,151.5
,,,,,,,,,,,,,3,,LSIL,19.4,20.35,,,,,17.55,,,,,,,57.3
,,,,,,,,,,,,,3,,LUMAXTECH,,,198.4,,,,178.6,186.9,,,,,,563.9
,,,,,,,,,,,,,1,,LXCHEM,,,,,,,437.25,,,,,,,437.25
,,,,,,,,,,,,,2,,LYKALABS,,,155.5,163.15,,,,,,,,,,318.65
,,,,,,,,,,,,,2,,MAANALU,143.1,,142.5,,,,,,,,,,,285.6
,,,,,,,,,,,,,1,,MACPOWER,,,,,,,217.95,,,,,,,217.95
,,,,,,,,,,,,,1,,MADRASFERT,,,,36.65,,,,,,,,,,36.65
,,,,,,,,,,,,,3,,MAGADSUGAR,348.65,,,,,,297.6,,,,,,284.2,930.45
,,,,,,,,,,,,,2,,MAHINDCIE,,,,,,,,,203.1,,,200.05,,403.15
,,,,,,,,,,,,,1,,MAHLIFE,,,,,,,,324.05,,,,,,324.05
,,,,,,,,,,,,,1,,MAHLOG,,,,,,,446.55,,,,,,,446.55
,,,,,,,,,,,,,2,,MAITHANALL,,,,,1054.75,,,1175.85,,,,,,2230.6
,,,,,,,,,,,,,1,,MANAKSIA,,,,,,,75.6,,,,,,,75.6
,,,,,,,,,,,,,1,,MANALIPETC,,,,,,,,,,,,,93.35,93.35
,,,,,,,,,,,,,2,,MANGCHEFER,,,81.45,,,,78,,,,,,,159.45
,,,,,,,,,,,,,1,,MANGLMCEM,,,,,,,373.05,,,,,,,373.05
,,,,,,,,,,,,,1,,MANINDS,,,,105.7,,,,,,,,,,105.7
,,,,,,,,,,,,,1,,MANINFRA,,,,126.5,,,,,,,,,,126.5
,,,,,,,,,,,,,1,,MANORG,,,,,,,,,879.9,,,,,879.9
,,,,,,,,,,,,,1,,MARATHON,,,109.05,,,,,,,,,,,109.05
,,,,,,,,,,,,,1,,MARKSANS,,,,,,,,52.8,,,,,,52.8
,,,,,,,,,,,,,1,,MASFIN,,,,,,,601.3,,,,,,,601.3
,,,,,,,,,,,,,2,,MASTEK,,,,,,,2638.3,,,,,,2687.6,5325.9
,,,,,,,,,,,,,5,,MAWANASUG,97.1,,97.8,,,,,109.25,123.05,,,,111.5,538.7
,,,,,,,,,,,,,2,,MAXVIL,,,,116.1,,,,,,,,,106.8,222.9
,,,,,,,,,,,,,1,,MAYURUNIQ,,,,491.4,,,,,,,,,,491.4
,,,,,,,,,,,,,4,,MBAPL,233.1,279.7,,266.9,,,258.25,,,,,,,1037.95
,,,,,,,,,,,,,1,,MCLEODRUSS,,,,,,,,25.65,,,,,,25.65
,,,,,,,,,,,,,1,,MEDICAMEQ,870.4,,,,,,,,,,,,,870.4
,,,,,,,,,,,,,3,,MEDPLUS,,,1188.25,,,,,1132.65,,,,,988.65,3309.55
,,,,,,,,,,,,,1,,MENONBE,,,,,,,,90.8,,,,,,90.8
,,,,,,,,,,,,,3,,MEP,,,27.4,,27.1,,,25.8,,,,,,80.3
,,,,,,,,,,,,,1,,METROBRAND,,,594.6,,,,,,,,,,,594.6
,,,,,,,,,,,,,1,,MFL,,,,,,,,862.05,,,,,,862.05
,,,,,,,,,,,,,1,,MFSL,,,,,,,857.9,,,,,,,857.9
,,,,,,,,,,,,,5,,MHLXMIRU,,,,129.35,142.25,149.35,156.8,164.6,,,,,,742.35
,,,,,,,,,,,,,1,,MHRIL,,,,,,,205.4,,,,,,,205.4
,,,,,,,,,,,,,2,,MINDACORP,,,198.15,,,,191.1,,,,,,,389.25
,,,,,,,,,,,,,3,,MINDAIND,,,1058,,,,1014,,,,,967.05,,3039.05
,,,,,,,,,,,,,1,,MINDTECK,,,,,170,,,,,,,,,170
,,,,,,,,,,,,,3,,MIRZAINT,,,,,,146.7,151.3,,,,,,152,450
,,,,,,,,,,,,,2,,MITCON,,108,,,,131.1,,,,,,,,239.1
,,,,,,,,,,,,,3,,MMFL,,690.15,734.55,,,,,,,,,808.05,,2232.75
,,,,,,,,,,,,,1,,MMP,,,179.2,,,,,,,,,,,179.2
,,,,,,,,,,,,,2,,MMTC,,,53.95,,,,,51.2,,,,,,105.15
,,,,,,,,,,,,,2,,MOIL,,,,,186.15,,,,,176.75,,,,362.9
,,,,,,,,,,,,,1,,MOL,,,,,,,102.3,,,,,,,102.3
,,,,,,,,,,,,,3,,MONARCH,,,,,,,160,176,,180.45,,,,516.45
,,,,,,,,,,,,,2,,MONTECARLO,,,582.2,,,,536.5,,,,,,,1118.7
,,,,,,,,,,,,,1,,MOREPENLAB,,,,,,,43.8,,,,,,,43.8
,,,,,,,,,,,,,2,,MOTILALOFS,,,940.4,,,,,935.8,,,,,,1876.2
,,,,,,,,,,,,,1,,MRPL,,,,,,,44.2,,,,,,,44.2
,,,,,,,,,,,,,2,,MSPL,,,,,,,,,,12.85,,,11.9,24.75
,,,,,,,,,,,,,1,,MTNL,,,,,,,25.45,,,,,,,25.45
,,,,,,,,,,,,,1,,MURUDCERA,,,,,,,,,29.6,,,,,29.6
,,,,,,,,,,,,,3,,NAGAFERT,,,,13.75,,,12.5,12.9,,,,,,39.15
,,,,,,,,,,,,,1,,NAHARCAP,,,,,,,,503.65,,,,,,503.65
,,,,,,,,,,,,,4,,NAHARINDUS,190.35,,,184.5,,,172.55,,,,,,154.25,701.65
,,,,,,,,,,,,,2,,NAHARPOLY,,,,453.95,,,,,,,,,397.85,851.8
,,,,,,,,,,,,,1,,NAHARSPING,676.8,,,,,,,,,,,,,676.8
,,,,,,,,,,,,,1,,NAM_INDIA,,,,,,,,,,,,315.6,,315.6
,,,,,,,,,,,,,1,,NAVNETEDUL,,,,,,,89.1,,,,,,,89.1
,,,,,,,,,,,,,1,,NAZARA,,,,,,,,1977.4,,,,,,1977.4
,,,,,,,,,,,,,4,,NBVENTURES,136.3,,141.25,,,,,132.5,,,,,122.65,532.7
,,,,,,,,,,,,,1,,NCLIND,,,,,,,,,186.35,,,,,186.35
,,,,,,,,,,,,,2,,NDL,,,,,,,,,144.85,,,141.85,,286.7
,,,,,,,,,,,,,4,,NDTV,120.8,,,140.85,,174.3,,165.85,,,,,,601.8
,,,,,,,,,,,,,2,,NECLIFE,,,,,,,31.2,,,,,,28.5,59.7
,,,,,,,,,,,,,1,,NEOGEN,,,,,,,,,1538.15,,,,,1538.15
,,,,,,,,,,,,,1,,NESCO,,,,,,,,559.15,,,,,,559.15
,,,,,,,,,,,,,2,,NETWORK18,,,87.75,92.1,,,,,,,,,,179.85
,,,,,,,,,,,,,3,,NEULANDLAB,,1324.55,,,,,,1171.7,,,,,1137.45,3633.7
,,,,,,,,,,,,,1,,NEWGEN,,,,,,,,559.4,,,,,,559.4
,,,,,,,,,,,,,1,,NIITLTD,,,,,,,428.1,,,,,,,428.1
,,,,,,,,,,,,,1,,NITCO,,,31.95,,,,,,,,,,,31.95
,,,,,,,,,,,,,3,,NITINSPIN,338.5,,,,,,296.95,,,,,,273.75,909.2
,,,,,,,,,,,,,1,,NLCINDIA,,,,,,,,,,,,,61.4,61.4
,,,,,,,,,,,,,1,,NOCIL,,,,,,,215.8,,,,,,,215.8
,,,,,,,,,,,,,1,,NOVARTIND,776.5,,,,,,,,,,,,,776.5
,,,,,,,,,,,,,3,,NRL,258.4,,,244.9,,,,,,208.65,,,,711.95
,,,,,,,,,,,,,1,,NUCLEUS,,,,,,,483.6,,,,,,,483.6
,,,,,,,,,,,,,2,,NXTDIGITAL,,,,,,,,,,435.35,,440.65,,876
,,,,,,,,,,,,,2,,OBEROIRLTY,,,938.05,,,,901.05,,,,,,,1839.1
,,,,,,,,,,,,,2,,OFSS,,,3723.6,,,,3684.4,,,,,,,7408
,,,,,,,,,,,,,1,,OLECTRA,,,,,,,,777.8,,,,,,777.8
,,,,,,,,,,,,,1,,OMAXAUTO,,,,,,,,53.15,,,,,,53.15
,,,,,,,,,,,,,4,,OMAXE,95.2,99.65,,104.6,,,,104.65,,,,,,404.1
,,,,,,,,,,,,,3,,OMINFRAL,,48.7,,,51.35,,,,,,,,45.6,145.65
,,,,,,,,,,,,,1,,ONEPOINT,,,13.7,,,,,,,,,,,13.7
,,,,,,,,,,,,,3,,ONMOBILE,,,,,,,133,138.3,,,,,128.35,399.65
,,,,,,,,,,,,,1,,ONWARDTEC,,,380.9,,,,,,,,,,,380.9
,,,,,,,,,,,,,4,,OPTIEMUS,311.25,,322.95,338.8,,,,,,,,,266.7,1239.7
,,,,,,,,,,,,,4,,ORBTEXP,,,,,,118.05,123.35,,,122.2,,,118.5,482.1
,,,,,,,,,,,,,1,,ORCHPHARMA,,,,,,,,,,,,,283.4,283.4
,,,,,,,,,,,,,1,,ORIENTABRA,37.45,,,,,,,,,,,,,37.45
,,,,,,,,,,,,,2,,ORIENTBELL,,,,,,,499.2,,,,,,559.6,1058.8
,,,,,,,,,,,,,1,,ORIENTCEM,177.55,,,,,,,,,,,,,177.55
,,,,,,,,,,,,,2,,ORIENTHOT,,,,,,,,,,53.85,,,52.2,106.05
,,,,,,,,,,,,,2,,ORIENTPPR,,,,,,,,30.7,,,,,29,59.7
,,,,,,,,,,,,,1,,PANACEABIO,,,,,,,,,,,212.95,,,212.95
,,,,,,,,,,,,,1,,PARSVNATH,,,,18.65,,,,,,,,,,18.65
,,,,,,,,,,,,,2,,PASUPTAC,,,42.75,,,,,42.75,,,,,,85.5
,,,,,,,,,,,,,1,,PATELENG,,,30.1,,,,,,,,,,,30.1
,,,,,,,,,,,,,1,,PENIND,,,,,,,39.1,,,,,,,39.1
,,,,,,,,,,,,,1,,PFIZER,,4537.5,,,,,,,,,,,,4537.5
,,,,,,,,,,,,,1,,PFOCUS,,,96.95,,,,,,,,,,,96.95
,,,,,,,,,,,,,1,,PHOENIXLTD,,,976.45,,,,,,,,,,,976.45
,,,,,,,,,,,,,1,,PITTIENG,,,,,,,,,,,,,231.4,231.4
,,,,,,,,,,,,,1,,PNBHOUSING,,,,,,,,,,450.25,,,,450.25
,,,,,,,,,,,,,3,,PODDARHOUS,,254.5,266.35,300.75,,,,,,,,,,821.6
,,,,,,,,,,,,,1,,POKARNA,,,,736.75,,,,,,,,,,736.75
,,,,,,,,,,,,,2,,POLICYBZR,,,926.25,,,,788.7,,,,,,,1714.95
,,,,,,,,,,,,,1,,POLYCAB,,,2440.8,,,,,,,,,,,2440.8
,,,,,,,,,,,,,1,,POLYMED,,,,,,,,,,,,,744.45,744.45
,,,,,,,,,,,,,1,,POWERINDIA,,,,,,,,,,3105.35,,,,3105.35
,,,,,,,,,,,,,2,,POWERMECH,,,,,,,932.45,,,,,,899.15,1831.6
,,,,,,,,,,,,,1,,PPAP,,,,,,,216.8,,,,,,,216.8
,,,,,,,,,,,,,3,,PPL,,,167.35,,,,151.65,,150.4,,,,,469.4
,,,,,,,,,,,,,3,,PRAJIND,,,,,,,363.75,375.5,,,,,350.5,1089.75
,,,,,,,,,,,,,3,,PRAKASH,,,64.85,67.1,,,,63,,,,,,194.95
,,,,,,,,,,,,,1,,PRAKASHSTL,,,,,,,6,,,,,,,6
,,,,,,,,,,,,,1,,PRECAM,,,,,,,,,,,,,139.45,139.45
,,,,,,,,,,,,,2,,PRECOT,,,364.2,,,,350.5,,,,,,,714.7
,,,,,,,,,,,,,3,,PRECWIRE,112.95,,,,104.75,,,100,,,,,,317.7
,,,,,,,,,,,,,1,,PREMEXPLN,,,,,,,,,,268.5,,,,268.5
,,,,,,,,,,,,,1,,PRESTIGE,,,,,,,,,,,,,450.25,450.25
,,,,,,,,,,,,,1,,PRICOLLTD,,,,,,,,124.45,,,,,,124.45
,,,,,,,,,,,,,1,,PRIMESECU,,118.25,,,,,,,,,,,,118.25
,,,,,,,,,,,,,1,,PRIVISCL,,,,,,,,,,,,,1843.5,1843.5
,,,,,,,,,,,,,1,,PRSMJOHNSN,,,,,,,122.25,,,,,,,122.25
,,,,,,,,,,,,,1,,PSB,,,,,,,,16.5,,,,,,16.5
,,,,,,,,,,,,,2,,PSPPROJECT,,,,,,,545.9,,,,,,512.25,1058.15
,,,,,,,,,,,,,1,,PTC,,,97.05,,,,,,,,,,,97.05
,,,,,,,,,,,,,1,,QUESS,,,,,,,,,599.65,,,,,599.65
,,,,,,,,,,,,,1,,RADICO,,,,,,,975.2,,,,,,,975.2
,,,,,,,,,,,,,1,,RAIN,,,,,,,228.8,,,,,,,228.8
,,,,,,,,,,,,,3,,RAJESHEXPO,,833.2,864.05,,,,,,,,,816.25,,2513.5
,,,,,,,,,,,,,2,,RAJMET,,,,,,229.3,248.4,,,,,,,477.7
,,,,,,,,,,,,,1,,RAJRATAN,,,,,2507.4,,,,,,,,,2507.4
,,,,,,,,,,,,,3,,RAMASTEEL,,,,339,355.85,,359.75,,,,,,,1054.6
,,,,,,,,,,,,,1,,RAMCOCEM,,,,,,,881.25,,,,,,,881.25
,,,,,,,,,,,,,2,,RAMCOIND,,,,,,,234.8,,,238.65,,,,473.45
,,,,,,,,,,,,,1,,RAMCOSYS,,,,,,,,352.6,,,,,,352.6
,,,,,,,,,,,,,1,,RAMKY,,,234.8,,,,,,,,,,,234.8
,,,,,,,,,,,,,5,,RANASUG,30.85,32.35,,35.2,,,,29.5,,,,,27.35,155.25
,,,,,,,,,,,,,2,,RATEGAIN,,,383.65,,,,,,361.75,,,,,745.4
,,,,,,,,,,,,,2,,RATNAMANI,2122.6,,,,,,,,,2208.35,,,,4330.95
,,,,,,,,,,,,,2,,RAYMOND,,,,752.5,,,733.45,,,,,,,1485.95
,,,,,,,,,,,,,1,,RCF,,,,,,,,,,,,,73,73
,,,,,,,,,,,,,2,,RCOM,,,,,,,,3.2,3.35,,,,,6.55
,,,,,,,,,,,,,1,,RELCAPITAL,,,,,,,,14.45,,,,,,14.45
,,,,,,,,,,,,,3,,RELIGARE,136.9,,,,,,,,127.2,,,,126.25,390.35
,,,,,,,,,,,,,1,,RELINFRA,,,,,,,,,,120.1,,,,120.1
,,,,,,,,,,,,,2,,RENUKA,,,,,,,37.25,,,,,,34.5,71.75
,,,,,,,,,,,,,2,,REPCOHOME,,,,278.3,,,,237,,,,,,515.3
,,,,,,,,,,,,,1,,REPL,,,,,,,,,,225.5,,,,225.5
,,,,,,,,,,,,,3,,RESPONIND,,,,,,,198.8,206.55,,,,191.25,,596.6
,,,,,,,,,,,,,2,,RHIM,,,423.85,,,,521.6,,,,,,,945.45
,,,,,,,,,,,,,1,,RICOAUTO,,,,,,,,,,,,,37.75,37.75
,,,,,,,,,,,,,1,,RIIL,,,,,,,,,,,,,761.65,761.65
,,,,,,,,,,,,,1,,RKEC,,,,,64.85,,,,,,,,,64.85
,,,,,,,,,,,,,1,,RML,,,,434.4,,,,,,,,,,434.4
,,,,,,,,,,,,,1,,ROHITFERRO,35.45,,,,,,,,,,,,,35.45
,,,,,,,,,,,,,2,,ROHLTD,,,,,,,,,98.25,106.3,,,,204.55
,,,,,,,,,,,,,1,,ROLEXRINGS,,,,,,,1275.75,,,,,,,1275.75
,,,,,,,,,,,,,1,,RPOWER,,,,,,,,,,,,,13.55,13.55
,,,,,,,,,,,,,1,,RPSGVENT,,,734.9,,,,,,,,,,,734.9
,,,,,,,,,,,,,1,,RSWM,,,,,,,,,,,,415.95,,415.95
,,,,,,,,,,,,,1,,RSYSTEMS,,,,,,,,,,,,,218.7,218.7
,,,,,,,,,,,,,2,,RTNINDIA,,,,,,,51.55,,,,,,44.7,96.25
,,,,,,,,,,,,,2,,RTNPOWER,,,,6.5,,,,,,,,,5.5,12
,,,,,,,,,,,,,2,,RUBYMILLS,,380.9,415.1,,,,,,,,,,,796
,,,,,,,,,,,,,1,,RUCHI,,,,,,,,882.9,,,,,,882.9
,,,,,,,,,,,,,1,,RUCHIRA,,,89.75,,,,,,,,,,,89.75
,,,,,,,,,,,,,1,,RUPA,,,,,,,,,,,,,467.65,467.65
,,,,,,,,,,,,,2,,RUSHIL,,,,,,,382.1,417.45,,,,,,799.55
,,,,,,,,,,,,,1,,RVNL,,,,35.5,,,,,,,,,,35.5
,,,,,,,,,,,,,2,,SADBHAV,,,,,,,36.25,37.6,,,,,,73.85
,,,,,,,,,,,,,1,,SAFARI,1007.8,,,,,,,,,,,,,1007.8
,,,,,,,,,,,,,1,,SAGCEM,,,,,,,255.4,,,,,,,255.4
,,,,,,,,,,,,,1,,SAKSOFT,,,,,,,938.25,,,,,,,938.25
,,,,,,,,,,,,,1,,SALASAR,,,,,,,,,,,255.45,,,255.45
,,,,,,,,,,,,,1,,SALONA,,,,,,,,,,,,,247.45,247.45
,,,,,,,,,,,,,1,,SALZERELEC,,,212.05,,,,,,,,,,,212.05
,,,,,,,,,,,,,3,,SANGAMIND,,,,,,,343.3,363.45,,,,,318.85,1025.6
,,,,,,,,,,,,,1,,SANGHVIMOV,,,230.3,,,,,,,,,,,230.3
,,,,,,,,,,,,,1,,SAPPHIRE,,,,,,,,,,,,,1356,1356
,,,,,,,,,,,,,2,,SARDAEN,,,882.2,,,,,,,,,,785.95,1668.15
,,,,,,,,,,,,,2,,SAREGAMA,,,,4146.55,,,,4380.1,,,,,,8526.65
,,,,,,,,,,,,,1,,SASTASUNDR,,,,,448.95,,,,,,,,,448.95
,,,,,,,,,,,,,2,,SATIA,,,,,108.25,,,,,,,,95.2,203.45
,,,,,,,,,,,,,2,,SATIN,,,96.95,101.55,,,,,,,,,,198.5
,,,,,,,,,,,,,2,,SBCL,,,,497.95,,,471.1,,,,,,,969.05
,,,,,,,,,,,,,1,,SCI,,,,,,,,122.7,,,,,,122.7
,,,,,,,,,,,,,4,,SEAMECLTD,1084.65,1145.55,1212.25,1299.15,,,,,,,,,,4741.6
,,,,,,,,,,,,,1,,SECURKLOUD,,,,,,,,,,,,,106.75,106.75
,,,,,,,,,,,,,1,,SELAN,,,,,,,,,,,158.3,,,158.3
,,,,,,,,,,,,,1,,SHAHALLOYS,,,,,,,,,,66.2,,,,66.2
,,,,,,,,,,,,,1,,SHAKTIPUMP,,,,,,,,,,582.75,,,,582.75
,,,,,,,,,,,,,1,,SHALBY,,,,143.45,,,,,,,,,,143.45
,,,,,,,,,,,,,2,,SHALPAINTS,,,,,,,127.4,135.7,,,,,,263.1
,,,,,,,,,,,,,5,,SHANKARA,,598.3,,,660.2,,653.95,680.75,705.3,,,,,3298.5
,,,,,,,,,,,,,2,,SHANTIGEAR,,190.25,,,,,,,,,192.6,,,382.85
,,,,,,,,,,,,,1,,SHARDACROP,,,,,,,,,,,,,561.3,561.3
,,,,,,,,,,,,,1,,SHAREINDIA,,,,1259.1,,,,,,,,,,1259.1
,,,,,,,,,,,,,1,,SHEMAROO,,,,,,,118.6,,,,,,,118.6
,,,,,,,,,,,,,2,,SHIL,,,,,,392.25,,,427.9,,,,,820.15
,,,,,,,,,,,,,2,,SHIVAMAUTO,,,,,,,,,,,26.25,,25.8,52.05
,,,,,,,,,,,,,1,,SHIVATEX,,,,,,,,,,,,,228.2,228.2
,,,,,,,,,,,,,1,,SHOPERSTOP,,,,,,,,357.6,,,,,,357.6
,,,,,,,,,,,,,1,,SHREDIGCEM,,,,,,,,68.6,,,,,,68.6
,,,,,,,,,,,,,3,,SHREEPUSHK,,,240.2,,,,,228.5,238.6,,,,,707.3
,,,,,,,,,,,,,1,,SHREYANIND,,,,,,,,120.2,,,,,,120.2
,,,,,,,,,,,,,4,,SHREYAS,,,,283.2,,324.9,,338.6,,,,,304.35,1251.05
,,,,,,,,,,,,,2,,SHRIRAMCIT,,,,,,,1748.9,,1823.75,,,,,3572.65
,,,,,,,,,,,,,1,,SHRIRAMEPC,,,,9.65,,,,,,,,,,9.65
,,,,,,,,,,,,,3,,SHYAMCENT,,,,,,,20,20.75,,,,,18.6,59.35
,,,,,,,,,,,,,1,,SILINV,,,,,,,,,,,,,383,383
,,,,,,,,,,,,,5,,SINTEX,,9.8,10.25,10.75,11.25,,,,,,,,8.4,50.45
,,,,,,,,,,,,,1,,SITINET,,,,,,,,,,,,,2.9,2.9
,,,,,,,,,,,,,1,,SIYSIL,,,,,,,474.45,,,,,,,474.45
,,,,,,,,,,,,,1,,SJS,,,,,,,,386.05,,,,,,386.05
,,,,,,,,,,,,,1,,SKIPPER,,79.2,,,,,,,,,,,,79.2
,,,,,,,,,,,,,1,,SMCGLOBAL,,,82,,,,,,,,,,,82
