Sr.No.,Accord Code,Company Name,CD_ISIN No,CD_BSE Code,CD_NSE Symbol,CD_Bloomberg Code,CD_Reuters Code,CD_Sector,CD_Industry1,SC_Latest Price Date,CD_Listing Status,SC_Latest Price,SC_Latest Market Cap
168,131112,Amaze Entertech Ltd.,INE011E01029,531112,,BLAM IN,,Capital Goods,Engineering - Industrial Equipments,29-May-2017,Listed,38.05,1.33
169,236159,Amba Enterprises Ltd.,INE829P01020,539196,,AMEL IN,AMBA.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,133.45,168.95
170,100009,Ambalal Sarabhai Enterprises Ltd.,INE432A01017,500009,AMBASARABH,SARA IN,AMBL.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,9.82,75.25
171,250008,Amber Fabrics Ltd.,INE777E01017,536820,,BTIL IN,,IT,IT - Software ,17-May-2017,Listed,13.82,7.24
172,131978,Ambika Cotton Mills Ltd.,INE540G01014,531978,AMBIKCO,ACML IN,AMBK.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,1295.30,760.99
173,276806,Ambition Mica Ltd.,INE563S01011,539223,,AMBM IN,AMBT.BO,Construction Materials,Laminates/Decoratives,09-Jun-2017,Listed,56.00,66.76
174,100425,Ambuja Cements Ltd.,INE079A01024,500425,AMBUJACEM,ACEM IN,ABUJ.BO,Construction Materials,Cement & Construction Materials,09-Jun-2017,Listed,235.15,46692.45
175,130133,Amco India Ltd.,INE924B01011,530133,,AMCO IN,AMCO.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,29.40,12.08
176,132828,AMD Industries Ltd.,INE005I01014,532828,AMDIND,AMDM IN,AMDM.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,28.95,55.49
177,113117,Amforge Industries Ltd.,INE991A01020,513117,AMFORGEIND,AMFG IN,AMFR.BO,Trading,Trading,09-Jun-2017,Listed,5.52,8.18
178,106248,Amines & Plasticizers Ltd.,INE275D01022,506248,,ANPL IN,AMNP.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,43.20,237.69
179,131300,Amit International Ltd.,INE053D01015,531300,,AMINT IN,AMIN.BO,Trading,Trading,09-Jun-2017,Listed,6.15,11.65
180,131557,Amit Securities Ltd.,INE137E01014,531557,,AMITS IN,AMSE.BO,Finance,Finance - NBFC,12-May-2017,Listed,4.75,3.37
181,121076,Amit Spinning Industries  Ltd.,INE988A01026,521076,ASIL,AMSP IN,AMSP.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,0.86,3.54
182,131681,Amradeep Industries Ltd.,INE673C01020,531681,,AMSL IN,AMID.BO,Finance,Finance - Investment,07-Mar-2017,Listed,0.94,6.21
183,229933,Amrapali Capital & Finance Services Ltd.,INE218P01018,536737,,ACFS IN,AMRA.BO,Finance,Finance - Stock Broking,08-Jun-2017,Listed,17.30,16.92
184,277195,Amrapali Fincap Ltd.,INE990S01016,539265,,AMRF IN,AMRF.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,69.00,92.74
185,126241,Amrapali Industries Ltd.,INE762C01021,526241,,API IN,AMRP.BO,Trading,Trading,09-Jun-2017,Listed,6.89,35.42
186,131991,Amraworld Agrico Ltd.,INE735C01027,531991,,GNS IN,AMAG.BO,Trading,Trading,11-May-2017,Listed,0.34,4.09
187,107525,Amrit Corp. Ltd.,INE866E01026,507525,,AMCN IN,AMRB.BO,FMCG,Consumer Food,09-Jun-2017,Listed,614.35,197.40
188,190006,Amrutanjan Health Care Ltd.,INE098F01023,590006,AMRUTANJAN,ARJN IN,AJAN.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,696.55,1018.03
189,272249,Amsons Apparels Ltd.,INE812P01018,538861,,AMSA IN,AMSO.BO,Trading,Trading,09-Jun-2017,Listed,9.33,20.78
190,120077,Amtek Auto Ltd.,INE130C01021,520077,AMTEKAUTO,AMTK IN,AMTK.BO,Automobile & Ancillaries,Castings/Forgings,09-Jun-2017,Listed,35.00,868.89
191,131761,Amulya Leasing & Finance Ltd.,INE126J01016,531761,,AMLF IN,AMUL.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,344.05,172.08
192,115055,Anant Raj Ltd.,INE242C01024,515055,ANANTRAJ,ARCP IN,ANRA.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,64.55,1904.85
193,131127,Anar Industries Ltd.,INE148B01025,531127,,ANAR IN,ANAR.BO,Finance,Finance - Investment,08-Jun-2017,Listed,76.00,76.26
194,132418,Andhra Bank,INE434A01013,532418,ANDHRABANK,ANDB IN,ADBK.BO,Bank,Bank - Public,09-Jun-2017,Listed,58.85,4008.65
195,132141,Andhra Cements Ltd.,INE666E01012,532141,ANDHRACEMT,ANDC IN,ANDC.BO,Construction Materials,Cement & Construction Materials,09-Jun-2017,Listed,8.85,259.77
196,100012,Andhra Petrochemicals Ltd.,INE714B01016,500012,ANDHRAPET,ANDP IN,ADPE.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,26.15,222.20
197,190062,Andhra Sugars Ltd.,INE715B01013,590062,ANDHRSUGAR,ASG IN,ANDS.BO,Diversified,Diversified,09-Jun-2017,Listed,315.30,854.69
198,126173,Andrew Yule & Company Ltd.,INE449C01025,526173,ANDREWYULE,ANY IN,ANDY.BO,Diversified,Diversified,09-Jun-2017,Listed,33.20,1623.32
199,130721,ANG Industries Ltd.,INE017D01010,530721,ANGIND,ANGI IN,ANGI.BO,Automobile & Ancillaries,Auto Ancillary,09-Jun-2017,Listed,8.57,13.79
200,119383,Anik Industries Ltd.,INE087B01017,519383,ANIKINDS,ANIK IN,ANIK.BO,FMCG,Consumer Food,09-Jun-2017,Listed,27.80,77.15
201,132910,Anil Ltd.,INE125E01019,532910,,ANPR IN,ANLP.BO,FMCG,Consumer Food,09-Jun-2017,Listed,61.00,59.57
202,104629,Anil Special Steel Industries  Ltd.,INE904B01013,504629,ASILIND,ASSI IN,ASIL.BO,Iron & Steel,Steel & Iron Products,15-May-2017,Listed,1.08,2.76
203,252844,Anisha Impex Ltd.,INE084Q01012,537785,,ANIM IN,ANIS.BO,Trading,Trading,09-Jun-2017,Listed,10.00,16.43
204,121131,Anjani Dham Industries Ltd.,INE363D01018,521131,,BHFL IN ,ANJA.BO,Textile ,Textile ,09-Jun-2017,Listed,8.59,8.16
205,131878,Anjani Finance Ltd.,INE283D01018,531878,,ANJF IN,ANFI.BO,Finance,Finance - NBFC,08-Jun-2017,Listed,6.51,6.60
206,111153,Anjani Foods Ltd.,INE096I01013,511153,,RSFI IN,RAAS.BO,Finance,Finance - NBFC,18-May-2017,Listed,18.80,7.52
207,118091,Anjani Portland Cement Ltd.,INE071F01012,518091,APCL,SHZC IN,ANCM.BO,Construction Materials,Cement & Construction Materials,09-Jun-2017,Listed,227.25,574.62
208,131223,Anjani Synthetics Ltd.,INE364D01032,531223,,ANJS IN,ANJS.BO,Textile ,Textile ,09-Jun-2017,Listed,24.00,25.92
209,131673,Anka India Ltd.,INE067C01025,531673,,ANKA IN,ANKA.BO,Plastic Products,Plastic Products,29-May-2017,Listed,16.90,4.62
210,132870,Ankit Metal & Power Ltd.,INE106I01010,532870,ANKITMETAL,ANMP IN,AMPL.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,1.55,21.87
211,131519,Ankush Finstock Ltd.,INE784D01015,531519,,ANFS IN,ANFN.BO,Finance,Finance - Investment,09-Jun-2017,Listed,12.54,7.53
212,130799,Anna Infrastructures Ltd.,INE336D01014,530799,,ANFN IN,ANNI.BO,Realty,Construction - Real Estate,27-Feb-2017,Listed,9.39,3.57
213,131406,ANS Industries Ltd.,INE234J01018,531406,,ANSAI IN,ANSA.BO,FMCG,Consumer Food,01-Jun-2017,Listed,23.70,21.94
214,123007,Ansal Buildwell Ltd.,INE030C01015,523007,,ABL IN,ANSB.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,94.90,70.07
215,107828,Ansal Housing & Construction Ltd.,INE880B01015,507828,ANSALHSG,AHCL IN,ANSL.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,30.00,178.16
216,100013,Ansal Properties & Infrastructure Ltd.,INE436A01026,500013,ANSALAPI,APIL IN,ANSP.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,27.15,427.35
217,238268,AnshuS Clothing Ltd.,INE636N01016,534707,,ANCL IN,ANSU.BO,Textile ,Textile ,09-Jun-2017,Listed,1.62,2.02
218,126715,Antarctica Ltd.,INE414B01021,526715,ANTGRAPHIC,ATRG IN,ANTC.BO,Media & Entertainment,Printing And Publishing,09-Jun-2017,Listed,1.85,28.68
219,280131,Anubhav Industrial Resources Ltd.,INE966Q01010,539697,,AIRL IN,,Finance,Finance - Investment,01-Jun-2017,Listed,9.03,4.59
220,270054,Anubhav Infrastructure Ltd.,INE891N01017,538833,,ANIN IN,ANUB.BO,Infrastructure,Engineering - Construction,08-Jun-2017,Listed,12.75,27.30
221,106260,Anuh Pharma Ltd.,INE489G01022,506260,,ANUH IN,ANUH.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,182.50,457.27
222,132259,Apar Industries Ltd.,INE372A01015,532259,APARINDS,APR IN,APAR.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,855.45,3273.69
223,123694,Apcotex Industries Ltd.,INE116A01024,523694,APCOTEXIND,APCO IN,APCI.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,380.30,788.67
224,190059,APL Apollo Tubes Ltd.,INE702C01019,533758,APLAPOLLO,APAT IN,APLA.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,1679.35,3961.58
225,117096,Aplab Ltd.,INE273A01015,517096,APLAB,APEL IN,APLE.BO,Capital Goods,Electric Equipment,09-Jun-2017,Listed,25.85,12.93
226,111064,Aplaya Creations Ltd.,INE099M01027,511064,,EIEL IN,EINS.BO,Trading,Trading,09-Jun-2017,Listed,9.27,133.30
227,123537,APM Industries Ltd.,INE170D01025,523537,,APM IN,APMI.BO,Textile ,Textile - Spinning,09-Jun-2017,Listed,58.35,126.10
228,112437,Apollo Finvest (India) Ltd.,INE412D01013,512437,,APFV IN,APLM.BO,Finance,Finance - Investment,09-Jun-2017,Listed,14.70,5.48
229,108869,Apollo Hospitals Enterprise Ltd.,INE437A01024,508869,APOLLOHOSP,APHS IN,APLH.BO,Healthcare,Hospital & Healthcare Services,09-Jun-2017,Listed,1351.95,18809.03
230,226350,Apollo Sindoori Hotels Ltd.,INE451F01016,,APOLSINHOT,APOL IN,,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,745.00,96.86
231,100877,Apollo Tyres Ltd.,INE438A01022,500877,APOLLOTYRE,APTY IN,APLO.BO,Automobile & Ancillaries,Tyres & Allied,09-Jun-2017,Listed,257.75,13120.11
232,279439,Apoorva Leasing Finance And Investment Company Ltd.,INE217S01014,539545,,ALFI IN,APOO.BO,Finance,Finance - Investment,29-Mar-2017,Listed,5.26,10.51
233,100014,Apple Finance Ltd.,INE096A01010,500014,APPLEIND,APL IN,APLF.BO,Finance,Finance - Investment,09-Jun-2017,Listed,4.06,22.60
234,243239,Appu Marketing & Manufacturing Ltd.,INE649L01013,538653,,APPU IN,APPU.BO,Trading,Trading,09-Jun-2017,Listed,328.50,478.84
235,107265,Apte Amalgamations Ltd.,INE044N01013,507265,,APTE IN,APTE.BO,Trading,Trading,08-Jun-2017,Listed,90.00,17.58
236,132475,Aptech Ltd.,INE266F01018,532475,APTECHT,APTR IN,APTA.BO,IT,IT - Education,09-Jun-2017,Listed,201.70,804.65
237,131364,Aqua Pumps Infra Ventures Ltd.,INE005E01013,531364,,AQP IN,CHOI.BO,IT,IT - Software ,09-Jun-2017,Listed,10.05,15.20
238,278546,Arambhan Hospitality Services Ltd.,INE800S01017,539403,,AHSL IN,CAWA.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,47.00,23.50
239,112344,Aravali Securities & Finance Ltd.,INE068C01015,512344,ARAVALISEC,ARLL IN,ARVL.BO,Finance,Finance - Investment,09-Jun-2017,Listed,2.15,3.26
240,243245,ARC Finance Ltd.,INE202R01018,540135,,ARCFIN IN,,Finance,Finance - NBFC,09-Jun-2017,Listed,23.10,116.64
241,120121,Arcee Industries Ltd.,INE276D01012,520121,,ARCE IN,ARCE.BO,Plastic Products,Plastic Products,31-May-2017,Listed,2.57,1.32
242,130565,Archana Software Ltd.,INE149B01015,530565,SSLFINANCE,SSLFN IN,ARSW.BO,IT,IT - Software ,17-May-2017,Listed,4.70,2.85
243,200099,Archidply Industries Ltd.,INE877I01016,532994,ARCHIDPLY,APLY IN,ARCY.BO,Construction Materials,Wood & Wood Products,09-Jun-2017,Listed,78.90,174.09
244,132212,Archies Ltd.,INE731A01020,532212,ARCHIES,AGG IN,ARGG.BO,Retailing,Retailing,09-Jun-2017,Listed,31.05,104.89
245,124640,Archit Organosys Ltd.,INE078I01011,524640,,SRCH IN,ARCI.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,45.90,69.14
246,200143,Arcotech Ltd.,INE574I01027,532914,ARCOTECH,ATECH IN,ARCO.BO,Non - Ferrous Metals,Metal - Non Ferrous ,09-Jun-2017,Listed,362.45,761.15
247,130261,Arcuttipore Tea Company Ltd.,INE674C01010,530261,,ARTC IN,ARCU.BO,Agri,Tea/Coffee,09-Jun-2017,Listed,2.78,1.23
248,126851,Arex Industries Ltd.,INE480H01011,526851,,ARIND IN,AREX.BO,Textile ,Textile ,09-Jun-2017,Listed,92.10,36.46
249,276357,Arfin India Ltd.,INE784R01015,539151,,ARFI IN,ARFI.BO,Non - Ferrous Metals,Aluminium & Aluminium Products,09-Jun-2017,Listed,523.00,211.88
250,200021,Aries Agro Ltd.,INE298I01015,532935,ARIES,ARIE IN,ARAI.BO,Chemicals,Fertilizers,09-Jun-2017,Listed,146.60,190.64
251,111605,Arihant Capital Markets Ltd.,INE420B01028,511605,,ACM IN,ARCM.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,61.00,127.02
252,131381,Arihant Foundations & Housing Ltd.,INE413D01011,531381,ARIHANT,AFH IN,ARFL.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,56.00,48.16
253,106194,Arihant Superstructures Ltd.,INE643K01018,506194,ARIHANTSUP,ARSU IN,ARIS.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,188.45,775.66
254,131017,ArihantS Securities Ltd.,INE190D01015,531017,,ARSC IN,ARIH.BO,Finance,Finance - Investment,30-May-2017,Listed,7.75,3.88
255,131179,Arman Financial Services Ltd.,INE109C01017,531179,ARMANFIN,ARLF IN,ARLF.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,183.90,105.19
256,132397,Arms Paper Ltd.,INE971A01014,532397,,ARMP IN,ARMS.BO,Trading,Trading,09-Jun-2017,Listed,1.45,0.80
257,131467,Arnav Corporation Ltd.,INE647D01014,531467,,ARNA IN,ARNA.BO,Trading,Trading,09-Jun-2017,Listed,1.12,10.02
258,250578,Arnold Holdings Ltd.,INE185K01028,537069,,AHL IN,ARNO.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,7.02,105.56
259,113729,Aro Granite Industries  Ltd.,INE210C01013,513729,AROGRANITE,AGI IN,AROG.BO,Construction Materials,Ceramics/Marble/Granite/Sanitaryware,09-Jun-2017,Listed,71.70,109.70
260,131560,Aroma Enterprises (India) Ltd.,INE371M01012,531560,,AEIL IN,AREL.BO,Finance,Finance - Investment,12-May-2017,Listed,39.75,18.93
261,112273,Aroni Commercials Ltd.,INE484B01016,512273,,ARC IN,ARON.BO,Finance,Finance - Investment,18-May-2017,Listed,115.10,47.48
262,116064,Arrow Greentech Ltd.,INE570D01018,516064,ARROWGREEN,ARGL IN,ARRO.BO,Miscellaneous,Miscellaneous,09-Jun-2017,Listed,458.75,538.57
263,218473,Arrow Textiles Ltd.,INE933J01015,533068,ARROWTEX,ATEX IN,AROW.BO,Textile ,Textile ,09-Jun-2017,Listed,47.30,90.08
264,106074,Arshiya Ltd.,INE968D01022,506074,ARSHIYA,ARSL IN,ARTC.BO,Logistics,Logistics,09-Jun-2017,Listed,66.05,1031.57
265,209930,ARSS Infrastructure Projects Ltd.,INE267I01010,533163,ARSSINFRA,ARSS IN,ARSS.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,67.30,99.89
266,283192,Art Nirman Ltd.,INE738V01013,,ARTNIRMAN,ANL IN,,Realty,Construction - Real Estate,09-May-2017,Listed,25.00,19.01
267,117481,Artech Power & Trading Ltd.,INE421N01021,517481,,ATPPR IN,ARTK.BO,Electricals,Electronics - Components,09-Jun-2017,Listed,15.60,23.15
268,131297,Artefact Projects Ltd.,INE885B01014,531297,,ARTP IN,ARTE.BO,Capital Goods,Engineering,09-Jun-2017,Listed,37.05,20.47
269,122134,Artson Engineering Ltd.,INE133D01023,522134,ARTSONENGG,ART IN,ARTS.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,50.15,185.15
270,100101,Arvind Ltd.,INE034A01011,500101,ARVIND,ARVND IN,ARVN.BO,Textile ,Textile ,09-Jun-2017,Listed,379.65,9814.60
271,228011,Arvind Smartspaces Ltd.,INE034S01021,539301,ARVSMART,ARIL IN,ARVD.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,134.85,383.10
272,228434,Aryaman Capital Markets Ltd.,INE229R01011,538716,,ARCM IN,ARYC.BO,Finance,Finance - Stock Broking,09-Jun-2017,Listed,24.00,28.75
273,130245,Aryaman Financial Services Ltd.,INE032E01017,530245,,AMFS IN,ARFS.BO,Finance,Finance - Investment,09-Jun-2017,Listed,32.50,37.97
274,115030,Asahi India Glass Ltd.,INE439A01020,515030,ASAHIINDIA,AISG IN,AISG.BO,Construction Materials,Glass,09-Jun-2017,Listed,272.90,6633.92
275,114482,Asahi Industries Ltd.,INE745I01015,514482,,ASIN IN,ASIN.BO,Textile ,Textile - Spinning,10-Mar-2017,Listed,2.94,19.53
276,112535,Asahi Infrastructure & Projects Ltd.,INE933C01036,512535,,ACHF IN,ASAH.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,1.62,5.68
277,132853,Asahi Songwon Colors Ltd.,INE228I01012,532853,ASAHISONG,ASAH IN,ASSC.BO,Chemicals,Dyes & Pigments,09-Jun-2017,Listed,298.25,366.02
278,236930,Aseem Global Ltd.,INE439C01018,534564,,ASEE IN,AGLD.BO,Trading,Trading,30-Mar-2017,Listed,2.70,2.86
279,242579,Ashapura Intimates Fashion Ltd.,INE428O01016,535467,AIFL,AIFL IN,ASHP.BO,Textile ,Textile ,09-Jun-2017,Listed,396.30,787.35
280,127001,Ashapura Minechem Ltd.,INE348A01023,527001,ASHAPURMIN,ASMN IN,ASHM.BO,Mining,Mining & Minerals,09-Jun-2017,Listed,59.75,519.74
281,119174,Ashiana Agro Industries  Ltd.,INE709D01012,519174,,ASAI IN,AAIN.BO,Trading,Trading,31-May-2017,Listed,2.69,1.24
282,123716,Ashiana Housing Ltd.,INE365D01021,523716,ASHIANA,ASFI IN,AHFN.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,205.40,2102.31
283,113401,Ashiana Ispat Ltd.,INE587D01012,513401,,ASI IN,ASHI.BO,Iron & Steel,Steel & Iron Products,09-Jun-2017,Listed,22.95,10.25
284,224205,Ashika Credit Capital Ltd.,INE094B01013,590122,,ASHC IN,ASHC.BO,Finance,Finance - NBFC,09-Jun-2017,Listed,31.75,22.21
285,114286,Ashima Ltd.,INE440A01010,514286,ASHIMASYN,ASHM IN,ASHL.BO,Textile ,Textile ,09-Jun-2017,Listed,20.45,262.69
286,112247,Ashirwad Capital Ltd.,INE894A01026,512247,,ASCP IN,ACL.BO,Finance,Finance - Investment,09-Jun-2017,Listed,2.74,10.96
287,126847,Ashirwad Steels & Industries  Ltd.,INE338C01012,526847,,ARSI IN,ASSI.BO,Iron & Steel,Steel/Sponge Iron/Pig Iron,07-Jun-2017,Listed,14.05,17.56
288,130429,Ashish Polyplast Ltd.,INE831C01016,530429,,ASPLY IN,ASPL.BO,Plastic Products,Plastic Products,31-May-2017,Listed,14.25,4.84
289,107872,Ashnoor Textile Mills Ltd.,INE372I01018,507872,,GCU IN,ASHN.BO,Textile ,Textile ,09-Jun-2017,Listed,20.95,22.51
290,124594,Ashok Alco-Chem Ltd.,INE994D01010,524594,ASHOKALCO,AAC IN,ASHA.BO,Trading,Trading,09-Jun-2017,Listed,79.90,36.76
291,100477,Ashok Leyland Ltd.,INE208A01029,500477,ASHOKLEY,AL IN,ASOK.BO,Automobile & Ancillaries,Automobiles-Trucks/Lcv,09-Jun-2017,Listed,94.65,26936.22
292,207778,Ashoka Buildcon Ltd.,INE442H01029,533271,ASHOKA,ASBL IN,ABDL.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,185.40,3469.74
293,126187,Ashram Online.Com Ltd.,INE293C01019,526187,TATIASKYLN,TSHF IN,ASHO.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,1.20,1.44
294,271980,Asia Capital Ltd.,INE131Q01011,538777,,ACAP IN,ASCL.BO,Finance,Finance - Investment,30-Mar-2017,Listed,15.05,4.65
295,130899,Asia Pack Ltd.,INE784M01016,530899,,ASPK IN,ASIP.BO,Trading,Trading,09-Jun-2017,Listed,19.40,5.12
296,132888,Asian Granito India Ltd.,INE022I01019,532888,ASIANTILES,ASIAN IN,ASGI.BO,Construction Materials,Ceramics/Marble/Granite/Sanitaryware,09-Jun-2017,Listed,396.90,1194.17
297,221823,Asian Hotels (East) Ltd.,INE926K01017,533227,AHLEAST,AHEL IN,ASHE.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,286.00,329.69
298,100023,Asian Hotels (North) Ltd.,INE363A01022,500023,ASIANHOTNR,AHOT IN,ASHT.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,135.20,263.01
299,220520,Asian Hotels (West) Ltd.,INE915K01010,533221,AHLWEST,AHWL IN,ASHW.BO,Hospitality,Hotel  Resort & Restaurants,09-Jun-2017,Listed,178.00,203.96
300,130355,Asian Oilfield Services Ltd.,INE276G01015,530355,,AOS IN,AOSL.BO,Crude Oil,Oil Exploration,09-Jun-2017,Listed,205.40,535.57
301,100820,Asian Paints Ltd.,INE021A01026,500820,ASIANPAINT,APNT IN,ASPN.BO,Chemicals,Paints,09-Jun-2017,Listed,1154.30,110720.20
302,131847,Asian Star Company Ltd.,INE194D01017,531847,,ASN IN,ASAN.BO,Diamond  &  Jewellery,Diamond  &  Jewellery,06-Jun-2017,Listed,712.50,1140.48
303,119532,Asian Tea & Exports Ltd.,INE822B01017,519532,,ASTX IN,ATE.BO,Trading,Trading,09-Jun-2017,Listed,19.25,19.25
304,106159,Asis Logistics Ltd.,INE888E01020,506159,,ASISL IN,ASIS.BO,Logistics,Logistics,26-May-2017,Listed,5.42,4.08
305,130723,Asit C Mehta Financial Services Ltd.,INE041B01014,530723,,ASIT IN,ASIT.BO,IT,IT - Software ,18-May-2017,Listed,44.60,22.09
306,256178,ASL Industries Ltd.,INE617I01024,,ASLIND,ASLIND IN,,Automobile & Ancillaries,Auto Ancillary,08-Jun-2017,Listed,33.10,34.48
307,126433,ASM Technologies Ltd.,INE867C01010,526433,,ASM IN,ASMT.BO,IT,IT - Software ,09-Jun-2017,Listed,106.00,53.00
308,219253,Aspinwall & Company Ltd.,INE991I01015,,ASPINWALL,,,Diversified,Diversified,09-Jun-2017,Listed,216.00,168.88
309,100024,Assam Company India Ltd.,INE442A01024,500024,ASSAMCO,ASAM IN,ASMC.BO,Agri,Tea/Coffee,09-Jun-2017,Listed,6.72,208.16
310,107526,Associated Alcohols & Breweries Ltd.,INE073G01016,507526,ASOCALCHOL,AAB IN,ASAL.BO,Alcohol,Breweries & Distilleries,09-Jun-2017,Listed,133.35,241.09
311,102015,Associated Stone Industries  (Kotah) Ltd.,INE443A01030,502015,ASOCSTONE,ASIK IN,ASOS.BO,Construction Materials,Ceramics/Marble/Granite/Sanitaryware,09-Jun-2017,Listed,42.40,351.30
312,212609,Astec Lifesciences Ltd.,INE563J01010,533138,ASTEC,ASTEL IN,ASTE.BO,Chemicals,Pesticides & Agrochemicals,09-Jun-2017,Listed,561.00,1094.87
313,132493,Astra Microwave Products Ltd.,INE386C01029,532493,ASTRAMICRO,ASTM IN,ASTM.BO,Telecom,Telecommunication - Equipment,09-Jun-2017,Listed,146.15,1265.83
314,132830,Astral Poly Technik Ltd.,INE006I01046,532830,ASTRAL,ASTRA IN,ASPT.BO,Plastic Products,Plastic Products,09-Jun-2017,Listed,637.25,7632.12
315,106820,Astrazeneca Pharma India Ltd.,INE203A01020,506820,ASTRAZEN,ASTR IN,ASTR.BO,Healthcare,Pharmaceuticals & Drugs,09-Jun-2017,Listed,918.80,2297.00
316,132340,Astro Bio Systems Ltd.,INE369B01019,532340,,OMAS IN,ASBO.BO,IT,IT - Software ,09-Jun-2017,Listed,1.28,2.20
317,111144,Asya Infosoft Ltd.,INE520G01016,511144,,ASYA IN,SAYA.BO,Hospitality,Travel Services,09-Jun-2017,Listed,53.35,64.33
318,130187,Atharv Enterprises Ltd.,INE354E01023,530187,,WLFL IN,ATRV.BO,Trading,Trading,09-Jun-2017,Listed,2.00,34.00
319,272418,Athena Constructions Ltd.,INE291R01011,539099,,ATCN IN,ATHE.BO,Realty,Construction - Real Estate,09-Jun-2017,Listed,21.00,15.75
320,117429,Athena Global Technologies Ltd.,INE576B01019,517429,,AGTL IN,VJIL.BO,IT,IT - Software ,05-Jun-2017,Listed,27.95,28.98
321,270933,Atishay Ltd.,INE011R01013,538713,,ATISHAY IN,ATIS.BO,IT,IT - Software ,09-Jun-2017,Listed,124.70,136.94
322,126843,Atlanta Devcon Ltd.,INE590F01029,526843,,ATDL IN,ATLA.BO,Trading,Trading,09-Jun-2017,Listed,1.15,1.62
323,132759,Atlanta Ltd.,INE285H01022,532759,ATLANTA,ALTA IN,ATLT.BO,Infrastructure,Engineering - Construction,09-Jun-2017,Listed,111.90,911.99
324,105029,Atlas Cycles (Haryana) Ltd.,INE446A01017,505029,ATLASCYCLE,ATCY IN,ATCY.BO,Automobile & Ancillaries,Cycles,09-Jun-2017,Listed,380.25,123.65
325,114394,Atlas Jewellery India Ltd.,INE022N01019,514394,,AJLI IN,ATLJ.BO,Trading,Trading,09-Jun-2017,Listed,83.60,841.47
326,111427,ATN International Ltd.,INE803A01027,511427,ATNINTER,AHC IN,ASGM.BO,Finance,Finance - Investment,05-Jun-2017,Listed,0.15,0.59
327,131795,Atul Auto Ltd.,INE951D01028,531795,ATULAUTO,ATA IN,ATUL.BO,Automobile & Ancillaries,Automobile Two & Three Wheelers,09-Jun-2017,Listed,421.95,925.89
328,100027,Atul Ltd.,INE100A01010,500027,ATUL,ATLP IN,ATLP.BO,Chemicals,Chemicals ,09-Jun-2017,Listed,2452.75,7275.28
329,100028,ATV Projects India Ltd.,INE447A01015,500028,ATVPROJ,ATV IN,ATVP.BO,Capital Goods,Engineering - Industrial Equipments,09-Jun-2017,Listed,11.25,59.76
330,132459,AUNDE India Ltd.,INE207D01017,532459,,AFTL IN,AUND.BO,Textile ,Textile ,09-Jun-2017,Listed,70.75,75.87
331,283149,Aurangabad Distillery Ltd.,INE448V01019,,AURDIS,AURDIS IN,,Alcohol,Breweries & Distilleries,09-Jun-2017,Listed,42.45,34.81
